# Published in J. Chem. Theory Comput. 2021, 17, 3, 1662-1677	
#  Minimax grids with 12 points, for different energy ranges (Erange)	
# Grid-points: 12.  N Eranges: 20	
	
# Column1: Frequency    column2: weight	# Column3: Time    column4: weight
	
Erange 0.0000 10.0000	
	
 0.1429218755        1.1516386570	0.0276731293        0.0711846766
 0.4413040082        1.2529042373	0.1472866131        0.1690895322
 0.7787608801        1.4672623751	0.3687581752        0.2757926388
 1.1864502692        1.8204249348	0.7039332404        0.3977636094
 1.7042237511        2.3576230703	1.1723654412        0.5441057435
 2.3869386764        3.1569403958	1.8045683155        0.7279147631
 3.3160967043        4.3615743259	2.6469524305        0.9682939485
 4.6250055507        6.2652703085	3.7693192226        1.2936786640
 6.5625649934        9.5715186728	5.2773524399        1.7493131133
 9.6884369954       16.3575128415	7.3381749736        2.4187704026
15.6631146136       35.1302427475	10.2488461667        3.5024366141
32.7980178888      135.2411004461	14.7099922874        5.7855524080
	
Erange 10.0000 15.8489	
	
 0.1584039050        1.2784891327	0.0197744403        0.0509006255
 0.4923328393        1.4170284762	0.1055540607        0.1216171100
 0.8800124739        1.7134256188	0.2657286900        0.2005723407
 1.3655907229        2.2093442533	0.5115778444        0.2942623895
 2.0071985270        2.9769865924	0.8622848926        0.4121942175
 2.8866096232        4.1378097216	1.3486298025        0.5683208329
 4.1262350784        5.9064391727	2.0182853816        0.7828128482
 5.9244211841        8.7062439218	2.9432989908        1.0849323300
 8.6433443828       13.5244007250	4.2321628138        1.5201863096
13.0785495268       23.2515496819	6.0546789845        2.1715313996
21.5592271650       49.7545226217	8.7089828257        3.2362170757
45.7118338614      190.0528873616	12.8889838191        5.4827819151
	
Erange 15.8489 25.1189	
	
 0.1732162492        1.4004968940	0.0139914438        0.0360435732
 0.5421693623        1.5831439837	0.0749462508        0.0867256318
 0.9824597614        1.9790033576	0.1899352964        0.1449645046
 1.5548177385        2.6541934611	0.3694953283        0.2171731804
 2.3422035365        3.7236108337	0.6321343467        0.3130978055
 3.4651351072        5.3795420165	1.0083502424        0.4472033444
 5.1078262325        7.9546974991	1.5460638227        0.6401597909
 7.5699331662       12.0817142053	2.3179957425        0.9215937590
11.3905202972       19.1809904930	3.4336834940        1.3374215538
17.7236693379       33.3279832468	5.0643777475        1.9708906690
29.8814434759       71.2262003206	7.5093175535        3.0177535019
64.2938771336      269.9060313657	11.4582109486        5.2339591533
	
Erange 25.1189 39.8107	
	
 0.1872798507        1.5169742576	0.0098233039        0.0253298174
 0.5905014926        1.7500181527	0.0528381746        0.0614579856
 1.0854206804        2.2624194311	0.1349852452        0.1044042198
 1.7532172531        3.1553832889	0.2659580878        0.1604027682
 2.7093772498        4.6074907781	0.4633451027        0.2392238170
 4.1282041031        6.9214242594	0.7567923091        0.3554023577
 6.2843865572       10.6205737703	1.1933915052        0.5295956187
 9.6323358121       16.6782225013	1.8450943819        0.7916439851
14.9869260172       27.1955741561	2.8211687374        1.1882714021
24.0540642157       48.0070631391	4.2936117871        1.8038125350
41.6061199649      102.8049196471	6.5630286139        2.8336933495
91.0579838939      386.5595244231	10.3169372291        5.0241742006
	
Erange 39.8107 63.0957	
	
 0.2005431091        1.6274388387	0.0068554341        0.0176966619
 0.6370759298        1.9164215005	0.0370564464        0.0433653612
 1.1882131903        2.5615485094	0.0955849405        0.0751114198
 1.9596143934        3.7116934868	0.1912568606        0.1189110538
 3.1080141107        5.6356187476	0.3405607339        0.1843254395
 4.8798810059        8.8002001764	0.5717808682        0.2855556571
 7.6781144945       14.0262936828	0.9302915137        0.4429546072
12.1876192174       22.8359064176	1.4862655552        0.6866338193
19.6488402798       38.4195421427	2.3478924769        1.0644429943
32.6228933481       69.2842499428	3.6875108667        1.6622940695
58.0768113011      149.2878855471	5.8073060489        2.6760843207
129.6233187971      557.3948408563	9.3940946176        4.8445700066
	
Erange 63.0957 100.0000	
	
 0.2129723629        1.7315404517	0.0047621174        0.0123090460
 0.6816735477        2.0810818423	0.0258922313        0.0305206067
 1.2901205273        2.8736666008	0.0675671842        0.0541046151
 2.1725086187        4.3200268589	0.1377372356        0.0887139624
 3.5363611280        6.8109839414	0.2516682757        0.1434876371
 5.7219435274       11.0471570922	0.4358989283        0.2320235826
 9.3081177834       18.2960322422	0.7335111111        0.3742832810
15.3135513250       30.9431916628	1.2123305473        0.6007236316
25.6240110606       53.9282654511	1.9789993531        0.9604392059
44.1260843459       99.9115941464	3.2058934683        1.5411563269
81.1209689443      217.6935988299	5.1968506439        2.5398045385
185.1814120492      808.1158966124	8.6390361850        4.6893655829
	
Erange 100.0000 158.4893	
	
 0.2245470036        1.8290254133	0.0032965068        0.0085339378
 0.7240993142        2.2426816783	0.0180490022        0.0214595543
 1.3903836822        3.1954619059	0.0477641980        0.0391102006
 2.3900535856        4.9752384138	0.0995665181        0.0667625447
 3.9914711962        8.1315573022	0.1874300857        0.1129751216
 6.6532201376       13.6846321104	0.3359256681        0.1906296580
11.1882815305       23.5471635145	0.5855771225        0.3193090639
19.0846043138       41.4230455933	1.0016134105        0.5298124247
33.1849165684       75.0326126924	1.6888502670        0.8724391547
59.4159094721      143.5974285984	2.8194249642        1.4368081150
113.1875318972      318.2024018708	4.6987721274        2.4212834056
265.1423802300     1176.7318201569	8.0151195661        4.5544745698
	
Erange 158.4893 251.1886	
	
 0.2352569289        1.9197199042	0.0022762644        0.0059035786
 0.7641800006        2.3998824271	0.0125677039        0.0150972863
 1.4882116081        3.5231038387	0.0338269925        0.0284353503
 2.6100766743        5.6700850285	0.0724068993        0.0507789773
 4.4691309002        9.5894074346	0.1409732198        0.0900226433
 7.6689956608       16.7221847881	0.2620656724        0.1583351587
13.3248903807       29.8787887219	0.4736158009        0.2749467359
23.5651210903       54.7084282724	0.8381994746        0.4709220586
42.6155684811      103.2627991320	1.4586379799        0.7976398186
79.5012479303      205.1958440609	2.5065758758        1.3465944433
157.4966041219      465.4037479092	4.2889044537        2.3178650924
380.0140548312     1719.4131915420	7.4953768133        4.4368325878
	
Erange 251.1886 398.1072	
	
 0.2451010324        2.0035216976	0.0015692112        0.0040787492
 0.8017654177        2.5513624101	0.0087519455        0.0106444112
 1.5828017133        3.8523601744	0.0240448765        0.0208412874
 2.8301315091        6.3953211895	0.0530894602        0.0390928325
 4.9638755099       11.1700971507	0.1072765322        0.0726187626
 8.7605637856       20.1528292842	0.2071777069        0.1329358715
15.7142019721       37.3579914759	0.3882400731        0.2389268087
28.8008583603       71.2052490526	0.7104394593        0.4218108128
54.1903386201      140.3097705346	1.2745126394        0.7338882151
105.5249731655      290.8331709855	2.2513920738        1.2684530084
218.1800947562      679.8608784221	3.9492406835        2.2274784048
544.5701280399     2519.0595776361	7.0596133347        4.3340445584
	
Erange 398.1072 630.9573	
	
 0.2540860929        2.0803948243	0.0010808702        0.0028168777
 0.8367307788        2.6958593153	0.0061030127        0.0075342598
 1.6733652691        4.1787487016	0.0171885376        0.0154330800
 3.0475761199        7.1399470157	0.0393301517        0.0304965669
 5.4690974483       12.8524921306	0.0827196472        0.0593131883
 9.9150059248       23.9498320869	0.1661050396        0.1128213789
18.3402496051       46.0048789809	0.3226299268        0.2095432740
34.8093868001       91.2426452325	0.6097857548        0.3807404710
68.1439425172      187.9089603724	1.1261984299        0.6794745486
138.7068831809      407.8883218734	2.0419146289        1.2007255924
300.3728140052      989.9035071865	3.6661682448        2.1484537810
779.3504064325     3697.7353079189	6.6924544132        4.2441834572
	
Erange 630.9573 1000.0000	
	
 0.2622257858        2.1503647155	0.0007444375        0.0019463550
 0.8689789279        2.8322109027	0.0042674833        0.0053641267
 1.7591538896        4.4977084269	0.0123834195        0.0115705684
 3.2596687994        7.8915966270	0.0294995195        0.0241262403
 5.9772463916       14.6090742201	0.0647151559        0.0490612250
11.1152640178       28.0646302601	0.1351401380        0.0968006464
21.1732100622       55.7781205746	0.2718256132        0.1854888062
41.5702473402      115.0128724044	0.5299318244        0.3463341687
84.6330027911      247.6548547832	1.0060016190        0.6330104563
180.2402911075      564.7134983891	1.8690725994        1.1420475986
410.1862989334     1433.3560219471	3.4292526441        2.0794138297
1112.4892104442     5434.4951233425	6.3820141516        4.1656658317
	
Erange 1000.0000 1584.8932	
	
 0.2695397145        2.2135128426	0.0005130705        0.0013467807
 0.8984418080        2.9593898800	0.0029969040        0.0038499840
 1.8394842699        4.8047752763	0.0090121194        0.0087994505
 3.4636731491        8.6370385309	0.0224440417        0.0193674948
 6.4801097618       16.4067943824	0.0514233406        0.0411066473
12.3405489690       32.4263800759	0.1116185588        0.0839811159
24.1686845488       66.5632283492	0.2322060971        0.1657464888
49.0161813673      142.5063854483	0.4661910446        0.3174854170
103.6916002257      320.7442657342	0.9081058970        0.5933519921
231.1334699402      769.9644053805	1.7259054260        1.0912778783
554.4649729304     2058.5574644309	3.2303898959        2.0192022809
1581.7521816579     7990.4062219026	6.1189723302        4.0971686784
	
Erange 1584.8932 2511.8864	
	
 0.2760524229        2.2699704690	0.0003541405        0.0009342370
 0.9250808413        3.0765302395	0.0021177005        0.0027926556
 1.9137590003        5.0957476568	0.0066414300        0.0067994457
 3.6569632156        9.3627452651	0.0173517266        0.0157843491
 6.9691521519       18.2084278024	0.0415390587        0.0348978173
13.5670860508       36.9434843105	0.0936217813        0.0736865554
27.2681820098       78.1660203974	0.2011144128        0.1495177964
57.0270405663      173.4511745726	0.4150562059        0.2932983996
125.1857068673      407.6625296167	0.8280777004        0.5595503883
291.9952897702     1031.4246617586	1.6070223727        1.0474552726
740.1948138210     2923.5144488609	3.0632229700        1.9668404301
2236.4143292529    11742.3664433593	5.8959440901        4.0375772596
	
Erange 2511.8864 3981.0717	
	
 0.2817923316        2.3199110234	0.0002450328        0.0006505188
 0.9488858958        3.1829426240	0.0015091465        0.0020530149
 1.9814813109        5.3668266769	0.0049687254        0.0053457983
 3.8371183004       10.0554746526	0.0136527233        0.0130665496
 7.4358800759       19.9743054287	0.0341354342        0.0300282048
14.7691411930       41.5071461045	0.0797616748        0.0653990603
30.4009348015       90.3132946680	0.1765865877        0.1361698664
65.4279344217      207.2678010094	0.3738789013        0.2730416562
148.7737052777      507.8481385865	0.7625021866        0.5308111938
362.7781053922     1354.2786786739	1.5081991527        1.0097601352
