# Published in J. Chem. Theory Comput. 2021, 17, 3, 1662-1677
#  Minimax grids with 34 points, for different energy ranges (Erange)
# Grid-points: 34.  N Eranges: 8

# Column1: Frequency    column2: weight

Erange 0.0000 9649.0

0.13207515772844727          0.26576346823795405                             
0.405991108403864            0.2854396551016808                           
0.7100791180957539           0.32655197737161484                            
1.0674316993343833           0.39274601046287516                            
1.5058443663983385           0.48984881388427076                            
2.0602382660689633           0.6263944482633245                            
2.7757484556313985           0.8144408041785135                            
3.711806532052663            1.070757575293203                           
4.947645044945255            1.4185065739762008                           
6.589801356244469            1.889596892023973                           
8.782420666111134            2.527980829463319                           
11.721478364771365           3.3942720864211324                            
15.674500523350034           4.572231822130947                            
21.008017787373205           6.17790432405361                            
28.22593014264274            8.372526211327902                           
38.02331749903241            11.380831596076106                           
51.362195208386105           15.517105781570788                            
69.57856923496088            21.222416096494825                           
94.53432041984598            29.118047224727174                           
128.83359338669658           40.08257127813093                            
176.13249956696887           55.363655573112425                            
241.58470670964914           76.74148031407067                            
332.48668514742263           106.77011264742791                            
459.220222708152             149.13984256372788                          
636.6470551378719            209.23574802895516                           
886.216031469228             295.0380382861162                          
1239.261662676278            418.6824781799572                           
1742.4871050895674           599.4725232857328                            
2467.9964867366607           870.5618605429147                            
3534.353825869125            1296.282804430787                           
5159.135288744986            2025.283801158086                           
7820.30687542924             3491.3059333297665                          
12915.999073999303           7474.317631875756                            
27423.79759942945            28531.55532533201                           

Erange 9649.0 15161.0 

0.13599210879419024          0.2737475207928825                              
0.41865733842571035          0.2952786790800227                              
0.734387462880487            0.34039675533342323                            
1.1087078459161832           0.4133708800225637                             
1.5726641901039529           0.5210568682574819                             
2.165714712843095            0.6735634934463747                            
2.9394684766946595           0.885293451950756                             
3.962695691901657            1.1764687033967232                            
5.328172864333448            1.575309481781747                            
7.162136411063943            2.1211239192365996                            
9.637432516710518            2.8686862980856427                            
12.991909466518228           3.8944530711305823                             
17.55426383461847            5.305413278430533                            
23.78051806766095            7.2517322156689525                            
32.30571538388694            9.944880861346203                            
44.01747962910964            13.683733937475726                            
60.161119876385705           18.89229644939318                             
82.49044121504559            26.1744814467069                            
113.48508380736385           36.39402095230821                             
156.6651752262542            50.791640045991635                            
217.04910217389076           71.15786208341221                             
301.823097180824             100.0896105547862                           
421.326779743335             141.37465650014659                           
590.5151234901978            200.57507440601208                            
831.1508175496598            285.9310387743719                            
1175.1475564541768           409.81030920422364                             
1669.8147612822702           591.1755952564811                             
2386.5033267913464           860.2110797442753                             
3436.11940867051             1268.287932013144                           
5000.901252994878            1913.3787096119436                            
7412.324148921864            3017.958277485201                            
11389.23639096364            5225.5076295652025                            
19014.75702535834            11175.8295539236                            
40656.29906587002            42493.69287150706                            

Erange 15161.0 29986.0

0.14157456993085618          0.28514234691822854                               
0.43680814305293825          0.30952051330129193                               
0.7695603918544728           0.36082397822605955                              
1.1691652838645754           0.444362626815503                              
1.6718472598074612           0.5687241475224296                              
2.3244228725405374           0.7466995085435535                              
3.189182451328711            0.9967403173431321                             
4.350562914610808            1.3451190863662297                             
5.924439306359134            1.8290618703769976                             
8.071200190010469            2.50126712171007                             
11.014281956686672           3.4364289749111423                              
15.066594360092068           4.740680380007788                              
20.668390911055305           6.565312747281522                              
28.44180291698298            9.12679076184029                             
39.26974002093017            12.73608082512356                             
54.41058484826287            17.84183040178123                             
75.66572466277076            25.094256075252144                             
105.6254757771726            35.44016472753401                             
148.03193881969935           50.26505189600494                              
208.3172512208018            71.60683168542646                             
294.4065207981018            102.47931445154013                             
417.9228078083311            147.3651890657808                             
596.0074159115596            212.9734421023194                             
854.090540688523             309.41511024819323                            
1230.1481604663468           452.05559786284186                              
1781.3282413698837           664.5034127165376                              
2594.479625814838            983.6387878300005                             
3803.497041610086            1468.7306525598128                             
5619.84470555754             2220.152861116728                            
8392.880364891958            3425.255864392015                             
12752.616596160462           5497.180237430633                              
20039.19394160478            9607.611108068526                             
34069.0659733131             20546.39934902344                            
73716.52254207557            77652.80170951472                             

Erange 29986.0 49196.0 

0.14537972365704172          0.29292046810329686                               
0.44924937732846576          0.31938180850986814                               
0.7939069438582139           0.3752391615051481                              
1.2115293253508186           0.4666272739869208                              
1.742274641402974            0.6035184960523118                             
2.438646450121879            0.8008736626361799                             
3.3713296629150684           1.0804648717121432                              
4.637276320033501            1.4736003482843745                             
6.371112976811227            2.025118651024602                             
8.761403563453904            2.7992210995810174                             
12.07400661126176            3.8880019577883864                             
16.685826322050936           5.423967095382597                              
23.133850907384492           7.598483671540265                              
32.18677637709266            10.689098259656856                             
44.95016073622998            15.100189404799776                             
63.02161541345043            21.423785021626927                             
88.72107581753308            30.53105704736921                             
125.43437293871429           43.71077401338752                              
178.12881222660047           62.88009577250318                              
254.13153300040636           90.90758923336087                              
364.31201181146474           132.11161052090677                              
524.8905530158796            193.0349397957077                             
760.2239712046822            283.65875554453504                             
1107.130506542137            419.32384092692257                             
1621.6666690030702           623.8101438332048                              
2389.8720059435745           934.3678665192813                              
3545.100289215905            1410.2058150916341                             
5296.792046393856            2147.682363184511                             
7980.859332173258            3310.5494277589387                             
12157.208254096504           5201.420046514296                              
18833.87560950116            8473.557800314775                             
30128.29725464392            14944.543756287507                             
51981.56843007888            32001.381350595566                             
113581.24285918285           120417.37064242488                              

Erange 49196.0 109833.0 

0.15111478683237578          0.30466116249925723                               
0.46811081455805653          0.33448999997528                               
0.8311975658154092           0.39775748201433164                              
1.277245657117571            0.5020431600763641                             
1.8530267811044683           0.6597680435379347                              
