# Published in J. Chem. Theory Comput. 2021, 17, 3, 1662-1677	
#  Minimax grids with 6 points, for different energy ranges (Erange)	
# Grid-points: 6.  N Eranges: 15	
	
# Column1: Frequency    column2: weight	# Column3: Time    column4: weight
	
Erange 0.0000 1.5849	
	
0.1655921867        1.3401638713	0.1534423273        0.3951503587
0.5209012738        1.5400337898	0.8208030144        0.9483584804
0.9601309570        2.0411136351	2.0763266378        1.5813287669
1.5943859351        3.2041471532	4.0375449448        2.3797403876
2.7306701362        6.5559125299	6.9549672561        3.5481339356
5.8749472842       24.6121737551	11.4891014500       5.8817260742
	
Erange 1.5849 2.5119	
	
0.1805946879        1.4635311372	0.1205040984        0.3106082604
0.5710657016        1.7055984374	0.6471706375        0.7514093561
1.0624914384        2.3046948367	1.6495023836        1.2720076125
1.7847101379        3.6698898394	3.2457669505        1.9595162536
3.0902608916        7.5400592040	5.6881108969        3.0177199430
6.7008049407       28.2207230583	9.6288261179        5.2126406909
	
Erange 2.5119 3.9811	
	
0.2107412898        1.7139468304	0.1005838109        0.2594925337
0.6758353424        2.0738226990	0.5423052006        0.6326994282
1.2899365007        2.9513967252	1.3926894069        1.0873449642
2.2366556977        4.8904040401	2.7733849876        1.7143811393
3.9937219129       10.1860694763	4.9443770209        2.7218526271
8.8543593569       37.8508588547	8.5653072999        4.8651609155
	
Erange 3.9811 6.3096	
	
0.2398913915        1.9596996480	0.0745374837        0.1926489629
0.7830273741        2.4836800649	0.4051625322        0.4774754563
1.5440300762        3.7694559783	1.0572745177        0.8471482105
2.7906304931        6.5827110827	2.1597944537        1.4011198768
5.1927614407       14.0252417135	3.9894964633        2.3561324362
11.8692704652       51.7797976822	7.2237871301        4.4544447949
	
Erange 6.3096 10.0000	
	
0.2673892983        2.1951893655	0.0543212595        0.1407385830
0.8903650428        2.9286522466	0.2985187630        0.3565694185
1.8225708515        4.7734604255	0.7962225874        0.6603802522
3.4589903359        8.8733892320	1.6836229509        1.1604683175
6.7690150328       19.5515007107	3.2535534712        2.0803300697
16.0814892391       71.9693768115	6.1993107282        4.1513349990
	
Erange 10.0000 15.8489	
	
0.2928309791        2.4165646895	0.0391835514        0.1018333153
0.9958642183        3.3998788006	0.2184067186        0.2654513291
2.1219318882        5.9661197698	0.5994995153        0.5191592345
4.2497817154       11.8870067034	1.3240424530        0.9779410789
8.8133486370       27.4128565874	2.6961080409        1.8692768235
21.9427374532      101.2750193999	5.4203992106        3.9186061085
	
Erange 15.8489 25.1189	
	
0.3159877346        2.6212358237	0.0280585989        0.0732079266
1.0977576875        3.8866493549	0.1592861279        0.1979229248
2.4369534500        7.3360319179	0.4535621551        0.4135142943
5.1642537452       15.7267905444	1.0550856007        0.8384872273
11.4185878867       38.4150559937	2.2736909699        1.7033414620
30.0488928270      143.8410766423	4.8223631523        3.7333533452
	
Erange 25.1189 39.8107	
	
0.3367465699        2.8074851077	0.0199972626        0.0524378861
1.1944388989        4.3769006451	0.1162433512        0.1485110005
2.7609613838        8.8564716568	0.3464841610        0.3348353302
6.1944061883       20.4498450272	0.8546910330        0.7306689896
14.6663452364       53.4810486242	1.9521830237        1.5701588368
41.1631772657      205.6359685470	4.3586015820        3.5827524038
	
Erange 39.8107 63.0957	
	
0.3550728269        2.9742330188	0.0142171937        0.0375251243
1.2844528796        4.8578159667	0.0852259462        0.1126916200
3.0859658208       10.4854969243	0.2684487069        0.2761723166
7.3210405275       26.0403084425	0.7053207912        0.6463232558
18.6070113241       73.5352436898	1.7059999114        1.4619350572
56.2194168750      295.1237558425	3.9958883070        3.4590599788
	
Erange 63.0957 100.0000 
	
0.3709877153        3.1209095741	0.0101053619        0.0269037518
1.3665230999        5.3165482730	0.0630473824        0.0868884069
3.4030538180       12.1676986105	0.2117607106        0.2322198587
8.5128437088       32.3858273603	0.5936601317        0.5797744541
23.2337294933       99.2850884506	1.5164074935        1.3735367201
76.2759655370      423.9548576998	3.7104671974        3.3571561550
	
Erange 100.0000 158.4893
	
0.3845515600        3.2473560599	0.0071978808        0.0193881718
1.4395817104        5.7409373573	0.0472825494        0.0683650657
3.7029023900       13.8375029511	0.1706047888        0.1990907295
9.7268226520       39.2629777670	0.5098889800        0.5270527982
28.4534055091      130.8932491599	1.3697999561        1.3013617514
102.3628470217      607.1930480352	3.4851720987        3.2733697689
	
Erange 158.4893 251.1886
	
0.3958434305        3.3536721533	0.0051532116        0.0141042618
1.5027520411        6.1199013844	0.0361337473        0.0550896004
3.9761855968       15.4228289928	0.1407180752        0.1740170543
10.9096324549       46.3330855952	0.4469079904        0.4853305543
34.0580373848      167.5611866293	1.2563367882        1.2427571345
135.1079781755      861.5529201793	3.3075069418        3.2049369357
	
Erange 251.1886 398.1072
	
0.4049246607        3.4398887923	0.0037247921        0.0104189611
1.5552016328        6.4429239963	0.0282947016        0.0455916166
4.2134089372       16.8459810252	0.1190443970        0.1550538183
11.9977032386       53.1379836712	0.3996406559        0.4525504643
39.6930350498      207.0327620398	1.1688995465        1.1957054331
173.9106681833     1197.5120477477	3.1683119524        3.1497211714
	
Erange 398.1072 630.9573
	
0.4117629031        3.5052416094	0.0027359974        0.0078759332
1.5957145113        6.6975843684	0.0228248008        0.0388225207
4.4032949099       18.0156013389	0.1034065810        0.1408179499
12.9112278362       59.0626689476	0.3644298766        0.4271560097
44.7999640048      244.8998153734	1.1022400211        1.1585955269
215.2118480052     1595.9350857795	3.0606897855        3.1059901069
	
Erange 630.9573 10000000000000000000000.0
	
0.4160591000        3.5464930621	0.0020618634        0.0061493711
1.6216313404        6.8628344003	0.0190574406        0.0340491869
4.5278976696       18.7974701181	0.0922693081        0.1303176384
13.5318851954       63.1939708452	0.3386393397        0.4079484081
48.4757858418      273.3210071555	1.0524594020        1.1301174390
249.2365036163     1955.6415420879	2.9793856378        3.0723157425
	
	
