# Published in J. Chem. Theory Comput. 2021, 17, 3, 1662-1677
#  Minimax grids with 16 points, for different energy ranges (Erange)
# Grid-points: 16.  N Eranges: 24	
	
# Column1: Frequency    column2: weight	# Column3: Time    column4: weight
	
Erange 0.0000 15.8489	
	
0.1273597888        1.0246648341	0.0124933560        0.0321225886
0.3908322550        1.0951767927	0.0663634793        0.0760016922
0.6813021432        1.2421481551	0.1655401211        0.1230393637
1.0192892087        1.4779641290	0.3142122162        0.1754101491
1.4293288265        1.8226396008	0.5190964445        0.2360231402
1.9421379345        2.3061191552	0.7903036143        0.3088188186
2.5975667202        2.9724368919	1.1425620525        0.3991595234
3.4489766302        3.8873619196	1.5968455073        0.5142450103
4.5703257678        5.1533641495	2.1824392199        0.6635919449
6.0688028134        6.9414710066	2.9396026076        0.8598082538
8.1099019529        9.5656944380	3.9233621214        1.1202030710
10.9733549246       13.6765873210	5.2097574852        1.4703548621
15.1958405946       20.8406034873	6.9076901986        1.9525233215
22.0058528799       35.6783196721	9.1850123785        2.6485569232
35.0759121714       77.0550215036	12.3393159715        3.7608140990
72.8094628472      298.5129777431	17.0792800750        6.0921817077
	
Erange 15.8489 25.1189	
	
0.1331595270        1.0718983936	0.0091597849        0.0235609197
0.4095035535        1.1527114540	0.0487412457        0.0559413134
0.7168494344        1.3218010112	0.1219811140        0.0911632628
1.0790306077        1.5947247337	0.2326929954        0.1312859572
1.5249292485        1.9966677595	0.3871221912        0.1791533047
2.0912126955        2.5653649507	0.5948850331        0.2387270434
2.8260564739        3.3562680023	0.8702777454        0.3154669497
3.7946140852        4.4518018728	1.2339548618        0.4166893847
5.0877245998        5.9791083585	1.7149841112        0.5519940219
6.8371519480        8.1474004653	2.3534803627        0.7340636247
9.2453943520       11.3351541897	3.2044326031        0.9803606386
12.6517414469       16.3180315731	4.3440541494        1.3167257513
17.7008876040       24.9551685378	5.8816849056        1.7856400770
25.8584347474       42.7307755880	7.9856357540        2.4686440242
41.4933732852       92.0679379493	10.9528456420        3.5657298035
86.4939708463      355.6068720959	15.4852730911        5.8667042716
	
Erange 25.1189 39.8107	
	
0.1445412618        1.1648263322	0.0073225601        0.0188412226
0.4465085214        1.2688432934	0.0390193033        0.0448605494
0.7885504964        1.4883228113	0.0979067845        0.0734930731
1.2022481209        1.8472371083	0.1875228760        0.1067040806
1.7269950258        2.3847198124	0.3137542184        0.1472715919
2.4143470278        3.1599987446	0.4858136923        0.1991328541
3.3340058770        4.2608010133	0.7175823470        0.2677423026
4.5825704962        5.8176830445	1.0292869364        0.3603915702
6.2971577833        8.0301154772	1.4495317958        0.4866411696
8.6784001076       11.2192639931	2.0179516118        0.6591954549
12.0337878072       15.9490681301	2.7891432547        0.8956803685
16.8713716496       23.3437073556	3.8391679753        1.2222440383
24.1373095020       36.0551279734	5.2775471129        1.6816930581
35.9456110555       61.8814314444	7.2729818548        2.3555756876
58.5447230568      132.7888756811	10.1223022282        3.4425924383
123.1954916997      509.6665804543	14.5237447268        5.7245565688
	
Erange 39.8107 63.0957	
	
0.1554388165        1.2541123976	0.0047039032        0.0121119422
0.4824251373        1.3843598662	0.0251434614        0.0290189533
0.8598245215        1.6616886559	0.0634624580        0.0481093109
1.3284223164        2.1216098273	0.1226699482        0.0711508422
1.9406521788        2.8228365632	0.2079381851        0.1007542600
2.7673535879        3.8557095280	0.3276138429        0.1407132097
3.9072973879        5.3563078622	0.4945540694        0.1962985762
5.5012870058        7.5297847372	0.7277422313        0.2745528922
7.7540031477       10.6909613245	1.0543005913        0.3848395792
10.9700248596       15.3423336588	1.5122947031        0.5399170454
15.6192023562       22.3461037893	2.1549896727        0.7578406304
22.4728451096       33.3688933101	3.0577259787        1.0655310965
32.9419906030       52.2462182805	4.3301629302        1.5066799629
50.1151437214       90.1485357852	6.1418596933        2.1632416781
83.0049195005      192.9194785153	8.7900619662        3.2321339881
176.5601375201      735.6463589267	12.9677092977        5.4820672068
	
Erange 63.0957 100.0000	
	
0.1658239396        1.3395057496	0.0035335098        0.0091030846
0.5171334562        1.4987427991	0.0189307470        0.0219107095
0.9303765239        1.8410316183	0.0479913291        0.0366477218
1.4570328475        2.4170444899	0.0934063315        0.0549529774
2.1653334704        3.3118542286	0.1599009759        0.0793083736
3.1504620332        4.6590364260	0.2552377206        0.1133547294
4.5493919965        6.6643006998	0.3915075062        0.1621489723
6.5633644119        9.6442870168	0.5866925246        0.2324921040
9.4930924836       14.0924381090	0.8667062213        0.3335959220
13.7964445656       20.8000831398	1.2683475597        0.4782687637
20.1903561433       31.1099377099	1.8437892244        0.6848674256
29.8547470228       47.5485442408	2.6677035867        0.9808514235
44.9220773087       75.7539180228	3.8496992950        1.4105774826
69.9612025672      131.8550455067	5.5598919049        2.0564635512
118.0768558650      281.9138329652	8.0960961548        3.1147098105
254.2595420172     1067.9597935073	12.1489357833        5.3470752640
	
Erange 100.0000 158.4893	
	
0.1756761595        1.4208126891	0.0020125661        0.0051910050
0.5505286518        1.6114612898	0.0108393026        0.0126277613
0.9999037318        2.0252895002	0.0277607373        0.0215606407
1.5874614146        2.7321798644	0.0549153549        0.0333846640
2.4001627967        3.8514474901	0.0962139068        0.0502953702
3.5632129966        5.5746510823	0.1582685859        0.0755353809
5.2625518263        8.2042888156	0.2515517622        0.1136336810
7.7799335176       12.2179930671	0.3918898941        0.1708798850
11.5490759025       18.3773308391	0.6026248580        0.2561954432
17.2485237779       27.9230048845	0.9178653622        0.3824592770
25.9640438451       42.9645540890	1.3873828979        0.5685478193
39.5031280951       67.4039800575	2.0842135217        0.8429296732
61.1190941492      109.6780457308	3.1175469237        1.2513442212
97.6505090874      193.2955349682	4.6584561429        1.8774322384
168.3048603665      413.8511622055	7.0062440251        2.9167470741
367.4931700895     1557.7282337642	10.8487716248        5.1200362418
	
Erange 158.4893 251.1886	
	
0.1849810144        1.4978835204	0.0014432115        0.0037255564
0.5825170816        1.7219688991	0.0078015318        0.0091302987
1.0680919394        2.2132075808	0.0201254698        0.0158171136
1.7189859907        3.0650607085	0.0402748736        0.0250466904
2.6439264344        4.4399480367	0.0717270043        0.0388327073
4.0043404658        6.6047701079	0.1204378422        0.0601510241
6.0474794955        9.9923281391	0.1959225087        0.0932081507
9.1597606865       15.3054117231	0.3127387452        0.1440089851
13.9545822300       23.6958570109	0.4927264320        0.2213025040
21.4206003005       37.0850596486	0.7683981195        0.3379614199
33.1825901670       58.7852243162	1.1880336160        0.5130898999
51.9978398425       94.8959999531	1.8235512817        0.7756846840
82.8541497359      158.2659861600	2.7837030596        1.1723016787
136.0932112896      283.5520195270	4.2399974600        1.7874363147
240.0959182851      609.6549922147	6.4927254011        2.8166376845
532.5788546477     2280.9309877308	10.2289376130        5.0054814386
	
Erange 251.1886 398.1072	
	
0.1937291539        1.5706065609	0.0011386076        0.0029411704
0.6130152828        1.8297103538	0.0061729978        0.0072506380
1.1346182332        2.4033602117	0.0160169098        0.0127075061
1.8507881367        3.4131427785	0.0323524323        0.0204817457
2.8950688629        5.0742168977	0.0583702583        0.0324552336
4.4716908947        7.7485973792	0.0995777894        0.0514120457
6.9029838434       12.0394139635	0.1648315576        0.0813399962
10.7082757662       18.9550564227	0.2678221909        0.1280531259
16.7379345351       30.1987341614	0.4293602682        0.2001715995
26.4061096473       48.6945175811	0.6808451715        0.3105368093
42.1079313203       79.5993558182	1.0694838116        0.4783756937
68.0128805319      132.4899971872	1.6663482147        0.7330239928
111.7694174550      227.2267493880	2.5798010053        1.1216059740
189.1425912709      415.5782752078	3.9815934667        1.7292644545
342.4123896734      900.3178320607	6.1727341131        2.7516812909
773.2294239612     3350.5197586168	9.8399722788        4.9312407185
	
Erange 398.1072 630.9573	
	
0.2019158046        1.6389051516	0.0007164949        0.0018535144
0.6419502451        1.9341332002	0.0039101864        0.0046303912
1.1991570298        2.5941854650	0.0102801072        0.0083305479
1.9819692112        3.7733320282	0.0212070465        0.0139590364
3.1517101679        5.7495852951	0.0393748785        0.0231433556
4.9621842474        9.0018516994	0.0694755195        0.0383107457
7.8256987501       14.3498347886	0.1191707702        0.0630622861
12.4265830891       23.2050935685	0.2005851272        0.1028633169
19.9204891715       38.0277104825	0.3326494626        0.1660632136
32.2917003483       63.1776787592	0.5446788599        0.2653813786
53.0114135859      106.5716285356	0.8817981251        0.4201953469
88.3074175025      183.1983206226	1.4133459061        0.6604101631
149.8575549313      324.0629451879	2.2467669669        1.0342079766
261.8138047320      607.5873494961	3.5541234905        1.6280489634
487.6695796132     1331.5252764022	5.6378062889        2.6381353298
1123.7856229865     4934.4016353584	9.1844824112        4.8016213244
	
Erange 630.9573 1000.0000	
	
0.2095403672        1.7027356913	0.0005327914        0.0013797889
0.6692601121        2.0347012203	0.0029220141        0.0034813297
1.2613876042        2.7840281863	0.0077588420        0.0063868138
2.1115725077        4.1420544760	0.0162599926        0.0110042751
3.4116824155        6.4598736493	0.0308208828        0.0188060416
5.4718213397       10.3564329353	0.0556612598        0.0320129267
8.8098831744       16.9196327546	0.0977557048        0.0540079284
14.3105345106       28.0785940267	0.1683264856        0.0900461102
23.5137350025       47.3036804040	0.2852019801        0.1482913872
39.1498871592       80.9542970092	0.4764397277        0.2413494780
66.1585543126      140.9671975584	0.7858625488        0.3886392367
113.7036555283      250.5793811430	1.2816696416        0.6203667159
199.4670440955      458.3754372831	2.0706307332        0.9853451316
360.4996937010      884.7363715825	3.3248991112        1.5708916426
692.8593043866     1970.1664606309	5.3477122672        2.5736841410
1633.7605399963     7282.0817115084	8.8259523751        4.7281271127
	
Erange 1000.0000 1584.8932	
	
0.2166060426        1.7620858203	0.0002992241        0.0007768847
0.6948948928        2.1309077515	0.0016602631        0.0020065660
1.3210019911        2.9711876157	0.0045138170        0.0038523102
2.2386090515        4.5153519517	0.0098111413        0.0070518785
3.6725822753        7.1974929016	0.0194616438        0.0128051536
5.9957399972       11.8002729181	0.0368864681        0.0229904356
9.8473289953       19.7353329552	0.0679045674        0.0406223196
16.3499566375       33.5787627405	0.1222041351        0.0705684432
27.5163620202       58.1128910972	0.2156923865        0.1206153238
47.0305036488      102.4042649371	0.3741677069        0.2030907674
81.7883875639      184.0869804438	0.6390292853        0.3373950011
145.0476599672      338.6676893460	1.0762526605        0.5541903302
