# Published in J. Chem. Theory Comput. 2021, 17, 3, 1662-1677	
#  Minimax grids with 30 points, for different energy ranges (Erange)	
# Grid-points: 30.  N Eranges: 29	
	
# Column1: Frequency    column2: weight	# Column3: Time    column4: weight
	
Erange 0.0000 2906.0	
	
0.13472077973006066              0.2711551412973589            	0.00010719782131833758         0.0002759212187476099                                              
0.41454012407362284              0.2920716478256109             	0.0005720967766785331          0.0006589920695996667                                          
0.7264650127115554               0.33586025075301174            	0.001439669174001423           0.001085937188673809                                         
1.0952103821233763               0.40657866325776965            	0.002769849121659816           0.0015910122106733914                                         
1.5507340744641087               0.5107331186087983            	0.004664000049778321           0.0022237295869651035                                         
2.1309684610148                  0.6578956545676304                 	0.007283241780546586           0.003055163774041633                                         
2.8853353291317902               0.8616669035192411            	0.010873000028774003           0.004183672861951183                                         
3.879435757744625                1.141083396755036                  	0.015792629918665993           0.005739573533927359                                         
5.201430031729745                1.5226214332468109                 	0.02255038608921401            0.007891868776677179                                        
6.970811684768931                2.0430277403045745                 	0.031847782299297675           0.010860734164881057                                         
9.350560848436539                2.7533146911523487                 	0.04463988143266245            0.014936866838559482                                        
12.564071001580649               3.7244090770834286            	0.06221821662158963            0.020507383044696917                                        
16.918834424102887               5.055161408861251            	0.08632310206096853            0.02808894961545452                                        
22.83972781830551                6.883741530882366                  	0.11929354905847961            0.038370325842103176                                        
30.915985544342572               9.403917834043737            	0.16426574047985984            0.052267550952526234                                        
41.967774219335894               12.888423735149207            	0.2254347024266385             0.07099592893538823                                       
57.14098640727171                17.72269370396895                  	0.30839852293765396            0.09616415398590554                                        
78.0429357516686                 24.453949230243484                 	0.42061064113062563            0.1298977096485147                                        
106.93789608418125               33.86342292727139            	0.5719741696129382             0.17500152116499199                                       
147.0314580515426                47.07450697595598                  	0.7756243966360713             0.235176717264172                                       
202.88978553122783               65.71944005664618            	1.0489645297600516             0.3153154828400979                                       
281.07180694626186               92.20885123968911            	1.415051852321483              0.4219165107665381                                      
391.1193573348081                130.2022391295589                  	1.9044914330966105             0.5637038218742615                                       
547.2093677381681                185.52477786139306                 	2.558117126903484              0.7526245591453196                                      
771.1975057919235                268.21783125503725                 	3.4310117702125913             1.005629375577748                                       
1099.0536535908907               397.8749440116057            	4.5990752550643395             1.3482480324070423                                       
1596.9929628828843               619.9912456625073            	6.171106184489477              1.8228149068796895                                      
2411.043015679036                1067.5959324975324                 	8.314824292369494              2.510939848106289                                      
3969.4542024452535               2286.544806677275            	11.326871889957468             3.6132439344998795                                       
8410.91429702379                 8738.901002766614                 	15.91048796379593              5.9228966909439205                                      
	
Erange 2906.0 3236.0	
	
0.13585569926755156              0.27346932244426364             	9.76676051737233e-05           0.00025141352623809566                                    
0.41821529920891193              0.29493396442164976             	0.000521439839796676           0.0006009323005964832                                    
0.7335359382994969               0.3399080685990791            	0.0013131673080453233          0.0009917485369505094                                     
1.1072550786213582               0.4126376624973753            	0.0025293903535565823          0.0014564055840763494                                     
1.5703001886119063               0.5199403220488905            	0.0042661250059111795          0.002042200574311218                                     
2.1619633106722445               0.6718660354991877            	0.0066765801036800295          0.0028172406584227633                                     
2.9336148368913126               0.8827295318060852            	0.009994783165295324           0.003875825130607345                                    
3.9536785393619445               1.1726225736322562            	0.014564000812497294           0.005342947480157929                                    
5.3144254385553475               1.5695736101023368            	0.020870492553693578           0.00738116098048549                                    
7.141352466099918                2.11260882730488                  	0.02958685422269625            0.010203263291670922                                   
9.606222474304257                2.8560883332106437                 	0.04163138568046643            0.014091611662835478                                   
12.945295441239312               3.8758604781327994            	0.058249942771901375           0.019423788992341998                                    
17.484938603694847               5.278022513223343            	0.08112692839971898            0.026705494627716198                                   
23.67775987140482                7.211435940783844                  	0.11253369957795559            0.03661296179988794                                   
32.153806670690884               9.88567929424256            	0.15552549205786806            0.05004819563708869                                   
43.793428768676115               13.596923594598676            	0.2142017013001525             0.06821123613467164                                  
59.83145780414573                18.765442234455477                 	0.29404913356355256            0.09269486715309114                                   
82.00695648247473                25.990394261374576                	0.4023941070276559             0.12560901090026905                                  
112.7798752913388                36.130687740769254                 	0.5489978387767454             0.16974491105273157                                  
155.64727131571763               50.42631140632084            	0.7468418586806641             0.22879407342136257                                  
215.6109099360864                70.68536095476419                  	1.0131691905482183             0.30764598759629597                                  
299.8834977532089                99.58565375015075                  	1.3708791149003934             0.4128070021079015                                  
418.99426494865514               141.19809034005954            	1.8504330035916199             0.5530226357541534                                  
588.6278555996877                201.9985700024835                  	2.4925505474173923             0.7402778334602197                                  
832.992868332105                 293.1161927876947                  	3.3522463174174093             0.9915767219176012                                  
1191.901753683428                436.16688367969607                 	4.505410618668513              1.332510891997349                                 
1738.4527532218908               681.1401603164769            	6.060890691327169              1.8054641559432192                                 
2633.334968802445                1173.9561106510982                 	8.186478838726869              2.49203146209568                                 
4346.804005514949                2513.427330670278                  	11.178786177384513             3.5925935804922893                                  
9226.029101357823                9596.45252078042                  	15.74038405881577              5.89893592679766                                 
	
Erange 3236.0 3810.0	
	
0.1375558839742156               0.2769375636736402            	8.47819458078811e-05           0.00021827426323305446                                  
0.4237299246561157               0.2992417954352494            	0.00045292247232938765         0.0005223668404015434                                    
0.7441765936480988               0.3460350190138061            	0.0011419488590203569          0.0008641224881204865                                   
1.1254465790607633               0.4218590106585124            	0.0022036034544386665          0.0012736436118541284                                   
1.599969145991199                0.5340215517074247                 	0.0037263081029974285          0.001795042273807457                                   
2.209153355047187                0.6933277649140891                 	0.005851972143509195           0.0024921178119473955                                  
3.007419074036812                0.9152251840626363                 	0.008798246612654406           0.00345325315447348                                  
4.067629377796827                1.221486913213276                  	0.012885194918659285           0.004795711504484412                                  
5.488551916391047                1.642626003597483                  	0.018567320347579703           0.006672726568911133                                  
7.4052176805776915               2.2213351486133592            	0.026475458982841895           0.009286420295701826                                  
10.003405965567303               3.0173862657746264            	0.03747475660944132            0.012906984705977642                                 
13.540012927877152               4.114624855968743            	0.05274484615883288            0.017897959998054307                                 
18.37183281919031                5.630986359973453                  	0.07388876569982615            0.02474875419566456                                 
24.996410070481446               7.732893888537386            	0.103079000554941              0.0341168643096291                               
34.11028053997399                10.656041641143203                 	0.14325196624460337            0.046883167956700916                                 
46.692377235692085               14.735541137742192            	0.19836605747691327            0.06422456826044022                                 
64.1240439733692                 20.449897303637602                 	0.27374326191660053            0.08770953467687731                                 
88.36264595714124                28.485619304084782                	0.3765207493043709             0.11942394754852313                                
122.19431621878961               39.83308706520946            	0.5162475872690495             0.16213754631449626                                
169.60498916584984               55.9309260308313            	0.7056742360429414             0.21952613567742027                                
236.33171640990545               78.88877991500787            	0.9618016216492792             0.2964736644552558                                
330.6978635702647                111.84546669541834                 	1.3072886416997354             0.39949638395652903                                
464.9206246434375                159.5854467970953                  	1.772376230882795              0.5373706722452656                               
657.2768359572758                229.71687105279605                 	2.39760681930879               0.7221373998987525                              
936.038129172727                 335.26062431596165                 	3.237886311434963              0.9708812677144617                               
1347.6645495728708               501.33247053904597            	4.369085529708981              1.309288667276434                               
1977.1418257598443               785.6426382482606            	5.900122672480505              1.7798217912856973                               
3010.365247643635                1356.1465778665718                 	7.998902446784312              2.464060270734846                               
4989.502375747524                2902.1064912290262                 	10.962002095892634             3.5620371023687465                                
10618.098959488718               11063.595563099649            	15.491026703179935             5.8635023001897295                                
	
Erange 3810.0 4405.0	
	
0.13904406912216055              0.2799747756857045             	7.475415175359787e-05          0.00019248226458298544                                   
0.4285658262322887               0.3030322366372613            	0.0003995782940364109          0.0004611671410305988                                   
0.7535381269110286               0.35146079871870245            	0.0010085401523130205          0.0007645470771240003                                   
1.1415170467922802               0.4300750514997268            	0.0019494530926649103          0.0011307064674945877                                   
1.6262961987891298               0.5466362705834609            	0.003304487334168418           0.001601097912084883                                  
2.251219295815267                0.7126509028520336                 	0.005206188391856581           0.002235885143791768                                  
3.073508947298677                0.9446233777431962                 	0.007858547072014874           0.003118439955104845                                  
4.170131059288361                1.265903264001014                  	0.011562196417307553           0.00435950977219228                                  
5.64589044652921                 1.7093454326345185                 	0.01674502130839572            0.006104510985566756                                 
7.644726401563794                2.3211172345101936                 	0.02400284151062447            0.008546583020796826                                 
10.365587059435269               3.1661481858067866            	0.03415615402045192            0.011945581030119579                                 
14.084865660094467               4.3359496851147625            	0.04832877588615427            0.016652984461283625                                 
19.18826867042609                5.959873147875833                  	0.06805486346691048            0.02314408570724871                                 
26.216290635576655               8.221381778008848            	0.09542279350363236            0.03206002850298206                                 
35.929400137120936               11.381671588892244            	0.13326739942725138            0.044263120398424796                                 
49.401912630111426               15.81412949615409            	0.18542592486136436            0.06090977430142275                                 
68.15783436974851                22.054886195529974                 	0.25707802147355546            0.08354673398267808                                 
94.36850091147679                30.877498691173102                 	0.3551966628680496             0.11423814381228614                                
131.14193494596577               43.404310509478876            	0.48914575629830964            0.15573394602932067                                 
182.94990655704783               61.27480112850241            	0.6714729217979144             0.2116949419787466                                
256.26545423428075               86.90579792265169            	0.9189652081581203             0.28699873776286255                                
360.5318037841861                123.90910951709412                 	1.2540675821639358             0.38816866941911854                                
509.6803886172214                177.80590692076998                 	1.706822983665265              0.5240067210209787                               
724.6381601758845                257.378170487146                  	2.3176124905704714             0.7066019007188943                                
1037.8525105472484               377.6084511567668            	3.1412403932005213             0.9531097377337013                                
1502.6329781048792               567.2233674632031            	4.253555048851896              1.2893015561438181                               
2216.1957399484836               891.8325474154066            	5.763534315696107              1.7577121859945424                               
3390.239707940744                1541.8004917177743                 	7.839184077942836              2.439914418694296                               
5640.184567731188                3298.2637895129933                 	10.777063260156016             3.5356481389173076                                
12031.914357631216               12556.72637834854            	15.27796168145106              5.832916244207001                               
	
Erange 4405.0 5400.0	
	
0.1410960680209205               0.28416489317358423            	6.263685476987877e-05          0.00016131234676709978                                   
0.43524771510986004              0.30828949437487013             	0.0003350864107617077          0.0003871323803883455                                   
0.7665207024486466               0.3590402711124012            	0.0008471021406263553          0.0006438639425224474                                   
1.1639061919509923               0.441630361459561            	0.0016414732496533968          0.0009569827684469891                                   
1.6631581543024647               0.5644857180354212            	0.0027923267352349805          0.0013644640382973136                                   
2.3104184708475035               0.7401452754725963            	0.004420069092229887           0.0019216628235682472                                  
