# Published in J. Chem. Theory Comput. 2021, 17, 3, 1662-1677
#  Minimax grids with 32 points, for different energy ranges (Erange)
# Grid-points: 32.  N Eranges: 19

# Column1: Frequency    column2: weight

Erange 0.0000 4862.0

0.13254275519610229             0.2667161148094765                                       
0.4075002434334006              0.2866077185534088                                      
0.7129653611128071              0.32818422173681944                                      
1.072311142230351               0.3951613742572797                                     
1.5137054634325515              0.4934816587166093                                      
2.072585907106472               0.6318550781930461                                     
2.7948198255241965              0.8226002283812441                                      
3.7408887157784005              1.0828685966380414                                      
4.991538722697482               1.4363782680324575                                     
6.655495576177275               1.915847231861476                                     
8.880073834050316               2.566403777298568                                     
11.865844968082882              3.4503727336112044                                      
15.88700871736706               4.654008952170379                                     
21.319800434807853              6.29699863203509                                      
28.682257688821725              8.545911800328465                                      
38.69010148421391               11.633320983339523                                     
52.335569763753064              15.885087444621595                                      
70.99909077535013               21.759494015934315                                     
96.60819689305963               29.903701501622987                                     
131.86486082729905              41.235837219460294                                      
180.57288090293983              57.06571237167945                                      
248.11368921054333              79.27552554087899                                      
342.14755601137466              110.59838219031958                                      
473.67067120472257              155.06890815199284                                      
658.6709548634489               218.81060764214297                                     
920.892639935345                311.5722127601456                                    
1296.9341360028814              450.16760079454133                                      
1847.0377800992435              667.4313363099551                                      
2682.1510880264454              1039.6543728256195                                      
4047.085323969744               1789.9748349736915                                     
6660.040272218769               3833.9681364720745                                     
14108.029689918747              14655.44632366239                                      

Erange 4862.0 5846.0

0.1343248849882633              0.2703480614473483                                      
0.4132592119099152              0.2910756261579897                                      
0.7240043390799359              0.3344559767841716                                      
1.091026925935713               0.40448278489060463                                     
1.54395256157537                0.5075565457043502                                    
2.120249021729213               0.6530872691721998                                     
2.8686740645792272              0.8544340076849473                                      
3.8538693799190424              1.130277093651096                                      
5.162601596809094               1.506570063148876                                     
6.912333890906867               2.019293595727479                                     
9.263083009950755               2.718337239493882                                     
12.433910552841194              3.6729796521022116                                      
16.725965711187758              4.9796461563368934                                      
22.554817278001472              6.772925073652045                                      
30.49600178512726               9.241267903229764                                     
41.3494455589017                12.649452794111886                                    
56.23095197989688               17.370863762271927                                     
76.70267881628598               23.934101209739133                                     
104.96008395875586              33.090676974430735                                      
144.10119183719314              45.914061903125                                      
198.5169327875596               63.94611611042478                                     
274.4618860978532               89.41703574194196                                     
380.899499080189                125.58445451312652                                    
530.7797694607106               177.27970461634078                                     
743.0392454072074               251.853187763381                                     
1045.9229630462034              360.99548168525195                                      
1483.0537807692358              524.7699272889096                                      
2126.1516611014854              782.0601891451947                                      
3106.7411184121765              1222.611932252175                                      
4713.500361879859               2108.162233431274                                     
7790.3641571104345              4512.831122628449                                      
16548.445240300603              17222.120678400817                                      

Erange 5846.0 6665.0 

0.13557338601660668             0.27289359484351916                                       
0.41730065260389615             0.294220982001665                                       
0.7317746815552322              0.3388980759862916                                      
1.104251698157746               0.411123396942743                                     
1.5654155709323194              0.5176359133047135                                      
2.1542162086848187              0.668364809184891                                      
2.9215329135167067              0.8774440884042964                                      
3.9350769825526832              1.1646980641075588                                      
5.286080227577014               1.557761149115098                                     
7.0985194219082555              2.0950797638638385                                      
9.541929524180782               2.8301605859021666                                     
12.849299970750083              3.837593566983341                                      
17.34218791649807               5.221615251219452                                     
23.466110116962277              7.128324609566002                                      
31.840626080497724              9.763174149466698                                      
43.33050125803531               13.41611573645175                                     
59.147245510736425              18.497910846798998                                      
80.99462553628598               25.59282079046985                                     
111.2781774935937               35.53550575895753                                     
153.40846663158962              49.524062051914576                                      
212.24282951584453              69.28781614975094                                      
294.7341924733544               97.34010675862754                                     
410.8955699804921               137.36838088542098                                     
575.2616255690891               194.86122705934486                                     
809.1768735737788               278.18695350675137                                     
1144.5847770269388              400.6526832866276                                      
1630.9076924124556              585.0253370519614                                      
2349.3603614162894              875.1939500761971                                      
3448.4571118322583              1371.947991018934                                      
5252.914668389623               2368.536327804507                                     
8709.488526056672               5068.399861166353                                     
18538.811858380694              19319.551508880766                                      

Erange 6665.0 7800.0 

0.1370499857872464              0.27590538134484827                                      
