# Published in J. Chem. Theory Comput. 2021, 17, 3, 1662-1677
#  Minimax grids with 28 points, for different energy ranges (Erange)
# Grid-points: 28.  N Eranges: 29

# Column1: Frequency    column2: weight

Erange 0.0000 1545.0

0.13575757270404953            0.27326920724684195                               
0.4178973639556045             0.2946860969732406                              
0.7329236428021971             0.33955686148055997                              
1.1062108040376035             0.4121109865279064                              
1.568601536611355              0.5191386834268464                             
2.1592688100674207             0.6706479068869163                              
2.9294121393197234             0.8808905660301858                              
3.9472075381811034             1.1698656397567786                              
5.304565115169143              1.5654653694813896                             
7.126455157872397              2.106516824061551                             
9.58387216560659               2.847090389745759                            
12.911957380816203             3.8626161289484946                              
17.435457004483258             5.258596350357734                              
23.60465355900629              7.183071722294598                             
32.04632634372974              9.844561359899942                             
43.63642652454945              13.538086075854713                             
59.604434449969176             18.68336222220931                              
81.68464372636545              25.881909474247266                             
112.33867792077912             36.00509685683712                              
155.0906277872644              50.336922172287224                             
215.05233203699643             70.82460332971439                              
299.80262448398395             100.57024668126095                              
421.01528178406727             144.9365352509728                              
597.918699882043               214.43007706895824                            
865.992956895906               333.52874619054023                            
1303.7011000121163             573.9031161499247                              
2141.5524242895876             1229.5973040920514                              
4531.217316508373              4703.444164101694                             

Erange 1545.0 2002.0

0.13875490228933057            0.27938451496965105                               
0.4276255171652803             0.3022942729129253                              
0.7517156037290086             0.3504019114933159                              
1.1383835985980468             0.42846797473594944                              
1.6211543280535077             0.5441638095088057                              
2.24298954813131               0.7088566053659555                             
3.0605574074054775             0.9388406258537662                              
4.150010628234262              1.2571515140355833                             
5.614955400623468              1.696177262039284                             
7.597559757812928              2.3013920551824687                             
10.294150717899024             3.1366969256786756                              
13.977239772443514             4.292078154026608                              
19.02678365968016              5.894629362616917                             
25.97476748389089              8.124486230083422                             
35.56910288047172              11.237991762535799                             
48.86570866761254              15.601617466229358                             
67.36207051671413              21.74214403705774                             
93.19263977809487              30.42206941171729                             
129.41834545397384             42.75588434748671                              
180.464373940652               60.397316412895705                             
252.8054276668391              85.86308174160227                             
356.10337604440286             123.15573491240343                              
505.2839065614399              179.14126278900252                             
724.884011732378               267.1160865820656                             
1059.8824174872211             417.7474719630637                              
1608.9472923295727             720.4456660885186                              
2660.4222496990938             1542.1360738637661                              
5652.953965854954              5884.200372654236                             

Erange 2002.0 2600.0

0.14170133198228974            0.28540132117732764                               
0.4372217263238123             0.30984707978323456                              
0.7703667410153948             0.36129794839002666                              
1.170561871979771              0.44508976371473236                             
1.6741573415215183             0.5698536211227944                              
2.328150315477383              0.7484481979075869                             
3.1950959957750866             0.9994281881329805                              
4.359823742790623              1.349221631283907                             
5.938793138824031              1.8352885387908624                             
8.093266245009781              2.5106794264046326                             
11.047988350138315             3.4506197143865025                              
15.117836905873796             4.7620484853517535                              
20.74603727817547              6.597491611853674                             
28.559241927240333             9.175333108649932                              
39.447320753058946             12.809599627131021                              
54.67958659957536              17.954022803045103                             
76.07517146731833              25.267822915246338                             
106.25479226978082             35.715254750483545                              
149.01700315289193             50.719550256407835                              
209.91049251369597             72.40992923579321                              
297.1309477297457              104.04357266683634                             
423.00157872210633             150.80209138086602                              
606.6410313436483              221.51983619636096                             
879.4603870251076              333.11222703164094                             
1298.7028908996313             524.1575321727823                              
1988.89250689582               906.5045080905089                            
3311.7439315777756             1939.0883159241562                              
7068.809688414042              7379.912745615771                             

Erange 2600.0 3300.0

0.1443213439813841             0.29075611057246903                              
0.4457831750819166             0.3166261585220409                              
0.7871040955754438             0.3711885602570686                              
1.199649305615617              0.46033854458071854                              
1.7224480814853638             0.5936453499685163                              
2.406363780432981              0.7854359258485714                              
3.3196484980978123             1.0565085213633747                              
4.555610260714856              1.436688222670177                              
6.243390548485977              1.968561659570244                              
8.563273777666188              2.712912087952586                              
11.768595390094813             3.7566401596502166                              
16.217282570542377             5.224345933312585                              
22.41751110034019              7.295336462823744                              
31.094143991937496             10.228723138518374                              
43.28592662828489              14.400665352704436                              
60.4884812383459               20.36000930380217                             
84.86601967785074              28.912119534169648                              
119.56722092591784             41.246715659956386                              
169.20143472321413             59.136507003494074                              
240.5679228390866              85.2557783449816                              
343.80218836354004             123.72029659330352                              
494.2629646656425              181.09033026269378                              
715.8986735090695              268.50693202646386                              
1048.0827251136477             407.097383174319                              
1562.2463425593953             644.5187891323013                              
2412.584383401865              1118.0760747835973                              
4044.261841910583              2390.794104288915                              
8670.083651639381              9077.664025334678                              

Erange 3300.0 4000.0

0.14638817647917096            0.2949833929923809                               
0.4525562304919969             0.3220167305947149                              
0.8004113661058508             0.37912854664712514                              
1.2229192620590597             0.4726893344740349                              
1.7613392882634402             0.6130690229748341                              
2.46978131492719               0.815855353412895                             
3.4213217718648257             1.103786627022251                              
4.716508123125715              1.5096476978683913                             
6.495398953009317              2.0805275568641997                             
8.954788755571927              2.8840571372482406                             
12.373034589954802             4.0175653372807405                              
17.14606176978465              5.6215679248366985                             
23.83987749306696              7.899729561825618                             
33.26757985490672              11.148556975090484                             
46.60291342057746              15.801822722811611                             
65.54869201567364              22.49747280636011                             
92.58820799313293              32.179229771450665                             
131.36337282507247             46.2526111584764                              
187.24910181582314             66.82858029050779                              
268.2384452991122              97.11489993975235                             
386.33916361080026             142.07650817080304                              
559.8711155854782              209.6486242985047                             
817.5377393277938              313.28112229681227                             
1206.597963677244              478.2993974050695                             
1812.5358477762866             761.3056079394062                              
2818.7486911520996             1324.411398249371                              
4751.872883766852              2831.738972704671                             
10224.75043407236              10731.431828374814                             

Erange 4000.0 5000.0

0.14873276811274175            0.29978212482122407                               
0.4602604435552678             0.3281783565393207                              
0.8156202251610892             0.38828614617008406                              
1.2496712569060364             0.4870536747556686                              
1.8063333929867138             0.6358284060736311                              
2.5436216992100222             0.8517463850003115                              
3.5404623300065525             1.159944468384693                              
4.906249870587573              1.5968934307453053                              
6.794488603605298              2.2153322272555918                              
9.422467064090277              3.0915535322808045                              
13.09985016154952              4.336186457224601                              
18.270496883841385             6.110220047392288                              
25.573981534747755             8.648930492647603                              
35.93662127761815              12.297804765083454                              
50.706943480264954             17.566800104918254                              
71.85851387250909              25.212855803295792                              
102.29562759788192             36.36638248551193                              
146.31752861965646             52.727201300860486                              
210.33006795552657             76.87269143077049                              
303.95126003728876             112.75446596355195                              
441.76539937885485             166.53426131891115                              
646.211368042272               248.1027496502268                             
952.6710416909058              374.209851157723                              
1419.5536773254755             576.1670830958                              
2152.239930114691              923.1971063861915                              
3375.245128381901              1612.0060664213056                              
5728.981212116223              3447.1144071775916                              
12382.677743050794             13034.665823606138/                              

Erange 5000.0 5800.0
