# Published in J. Chem. Theory Comput. 2021, 17, 3, 1662-1677	
#  Minimax grids with 34 points, for different energy ranges (Erange)	
# Grid-points: 34.  N Eranges: 8	
1107.130506542137            419.32384092692257                             	0.5419617440352286                 0.18082056576074482                      
1621.6666690030702           623.8101438332048                              	0.7552508475941064                 0.2493066841224739                      
2389.8720059435745           934.3678665192813                              	1.048857678610048                  0.3427177893721846                     
3545.100289215905            1410.2058150916341                             	1.4519234318259462                 0.46995019394607707                      
5296.792046393856            2147.682363184511                             	2.004071631268318                  0.6432897947695325                     
7980.859332173258            3310.5494277589387                             	2.759600998924181                  0.8801980582788952                     
12157.208254096504           5201.420046514296                              	3.7942044073242056                 1.2068306280775711                      
18833.87560950116            8473.557800314775                             	5.217087596451319                  1.6660767737909483                     
30128.29725464392            14944.543756287507                             	7.196718451225344                  2.3395502248176463                     
51981.56843007888            32001.381350595566                             	10.029695823161129                 3.4258517245052684                      
113581.24285918285           120417.37064242488                             	14.413626849760721                 5.7058363778559205                      
	
Erange 49196.0 109833.0 	
	
0.15111478683237578          0.30466116249925723                            	3.865603619912879e-06              9.976454765718753e-06                         
0.46811081455805653          0.33448999997528                               	2.087430645188353e-05              2.4397956666150202e-05                         
0.8311975658154092           0.39775748201433164                            	5.3738065099243575e-05             4.2091633541468636e-05                          
1.277245657117571            0.5020431600763641                             	0.00010718454630525007             6.622948123983615e-05                          
1.8530267811044683           0.6597680435379347                             	0.0001900012319697737              0.00010186030376456873                         
2.6207793743639676           0.8897794356898496                             	0.00031718955789873134             0.00015644233845744574                          
3.6658104514987024           1.2198845885842693                             	0.0005126537329759226              0.0002404690130604266                         
5.107246498350614            1.6906902612632702                             	0.0008128168395638415              0.0003687782406776715                         
7.113506495693816            2.361327809416546                             	0.0012719920833382853              0.0005627493820533361                         
9.924804821974032            3.317974468669039                             	0.001970384125983329               0.0008533803933831028                        
13.886131394604528           4.686572913471436                              	0.0030256963224515113              0.0012854870718438482                         
19.49590677142994            6.651901833209751                             	0.00460969356562721                0.0019235107198793406                       
27.47820253689281            9.486316315170766                             	0.006971643847773047               0.002859592750775737                        
38.89058150232696            13.593305414380533                             	0.010471317877795917               0.004224781787747757                        
55.28609346493793            19.57390295671377                             	0.01562522911317097                0.0062045295634641385                       
78.95811810682723            28.32858472187177                             	0.023171141484273704               0.009060029072853486                        
113.31277487728954           41.21465830698257                              	0.034157679556524934               0.0131574822853581                        
163.43910700431258           60.291072612452794                             	0.05006830174859498                0.019008095244250185                       
236.9880966222402            88.70200998589976                             	0.0729921440414609                 0.02732254096178089                      
345.5375832850856            131.28259205540442                             	0.1058585802344639                 0.03908488812876366                      
506.7277789266936            195.52312215176198                             	0.1527581466742932                 0.055652686745107795                      
747.6291874168176            293.11741299959453                             	0.2193802673426605                 0.07889222315477536                      
1110.0992865921862           442.472251954802                              	0.31360877991591823                0.11136127365662019                       
1659.3801603581437           672.8167062941227                              	0.4463309353744743                 0.15655676737113142                      
2498.036749955731            1031.0121854686051                             	0.6325368438825444                 0.21925337945032786                      
3788.815996745633            1593.012339907218                             	0.8928196332263253                 0.30597553969409247                      
5792.691112251481            2483.590841950321                             	1.2554443726415525                 0.42568066454670456                      
8933.562233913393            3911.6669142200035                             	1.759267106284206                  0.5908146138910935                     
13912.5117339868             6238.5231601672385                            	2.458035348630705                  0.8191119697759165                     
21925.010151757728           10129.751559788456                             	3.427215114290294                  1.137096600179962                     
35138.25619155491            16981.74160635827                             	4.77616847618911                   1.5880319126786595                    
58037.885439910475           30536.056841551963                             	6.673804689443379                  2.2536634913094686                     
102878.64576803103           65732.37502124789                              	9.416907604833742                  3.331728541732483                     
228949.87062864064           245660.71368655932                             	13.70063546514659                  5.597118014202835                     
	
Erange 109833.0 276208.0 	
	
0.15704353232796245          0.3168215245682693                              1.7147362511403065e-06             4.43185996007463e-06                          
0.4877544479660704           0.35043246766637764                             9.319802731855972e-06              1.0980758773489005e-05                         
0.8705376156017336           0.42209228667081694                             2.4302616807482706e-05             1.943725634861249e-05                          
1.3476766920864              0.5411651568675625                           	4.948261860530359e-05              3.1800270744211854e-05                         
1.9737426791979278           0.7231338255849368                              9.026404229610094e-05              5.129667367655266e-05                         
2.8227090946785225           0.9917838145432007                              0.0001560250715046401              8.27095880626353e-05                         
3.997888328321955            1.3827323888424163                             	0.00026193159643869907             0.0001329766243411858                          
5.646288443196994            1.948858523758149                             	0.0004316317370034808              0.00021237174266944332                         
7.979713585250564            2.7685520945936393                             	0.0007014310228413562              0.0003362840713927107                         
11.306104853980733           3.958248763359216                              	0.0011265811323026616              0.0005277050042553842                         
16.076474036543857           5.69155685455881                              	0.001790538099368303               0.0008207467241987074                        
22.955699193585055           8.22860474914602                              	0.002818442710487939               0.001265656823748127                        
32.930053373920856           11.961351425605036                              0.004396613985562227               0.001935949524221289                        
47.47165037958756            17.48401674923339                             	0.006800572618267542               0.002938498181312597                        
68.79170082433475            25.70334691811683                             	0.01043510374307695                0.004427745609890722                       
100.23337165106483           38.01255695679674                              	0.015891226467704685               0.00662561356009038                        
146.88580759062535           56.567920087611036                              0.02402679235817231                0.009849268137973679                       
216.55141603131435           84.73230593273999                              	0.03607995947798214                0.01454967083492188                       
321.2823482312382            127.79279074297057                             	0.05382821091103021                0.021364880820575197                       
479.84253008685556           194.13262416830213                              0.07981021388476216                0.031193465982641635                       
721.6893163095895            297.16429850617567                             	0.11763406509273454                0.04529525929852885                       
1093.4758256486132           458.5516775688101                              	0.17240391938168603                0.06542926430703719                       
1669.780298225661            713.6415082198464                             	0.25130849721857534                0.09404211859223464                       
2571.0074565627824           1120.7309215735056                              0.36443086121519086                0.13452588222462222                       
3993.6144689187036           1777.0914240859645                              0.525861591666699                  0.19157264817324873                     
6261.819958404189            2847.100049696002                             	0.7552321345423689                 0.27166955823017896                      
9917.405887043775            4612.5746467497465                             	1.0798433566303969                 0.3838116245690371                      
15878.648337580931           7565.363105491919                              	1.5376756421659512                 0.5405893273969905                      
25729.53619615957            12586.173245720442                             	2.1818096583688225                 0.7600124959108089                      
42273.37458242063            21325.994478121225                             	3.087384050821325                  1.0690028998164918                     
70711.43133488682            37197.937321555175                             	4.363863206811109                  1.5112619233396074                     
121772.29407575646           68943.1032010462                              	6.180624421988004                  2.168763561959426                     
223895.20974520067           150241.71258102785                              8.83477361053772                   3.238506003394989                    
511167.1805753637            557720.3208697784                             	13.019312520088521                 5.489633460260332                      
	
Erange 276208.0 852991.0 	
	
0.16336922513552726          0.3298231494705116                             	6.35749973501056e-07               1.646994148539095e-06                        
0.5088837963863347           0.3678238583365475                             	3.492169089246581e-06              4.168704436960474e-06                         
0.9134464251208241           0.44931443538568944                            	9.302356973224121e-06              7.695536879782202e-06                         
1.4258068793865757           0.5859423647480262                             	1.9592566972831844e-05             1.3374173961844378e-05                          
2.110076760757019            0.7971613283485441                             	3.7377729183938204e-05             2.3064311988245763e-05                          
3.0549223319570658           1.1132755348536536                             	6.798117415794394e-05              3.958321376425686e-05                         
4.386714080773768            1.5804195782403758                             	0.00012023568563760358             6.725628425988863e-05                          
6.288970678299134            2.26835630112171                             	0.0002084236297872551              0.00011284251346096221                         
9.031595056512524            3.2825754864813064                             	0.00035534106272681936             0.0001868773135187132                          
13.015314763001339           4.7831079906178315                             	0.0005969900768905776              0.0003056293856662244                         
18.83983365553746            7.01394730221803                             	0.0009896587375544644              0.0004939782736171523                         
27.40919724979278            10.349374600517876                             	0.001620507511517086               0.0007896314087630558                        
40.09598751880866            15.367451600728                             	0.0026232770839453665              0.0012492643080895956                         
58.99925287825027            22.967563824366035                             	0.004201426984363522               0.001957402304692391                        
87.35305062053737            34.56004919104946                             	0.006661986770200809               0.0030391875844591482                        
130.1791624944713            52.374936525753725                             	0.010464757550535931               0.004678623430285177                        
195.3394286468929            79.96951316778983                             	0.01629338409394917                0.007144500300310407                       
295.2486883643026            123.07138037510275                             	0.025157418466823473               0.010827043576140467                        
449.6914179453214            190.99409829094074                             	0.038538075135755495               0.016289458703073287                        
690.5032975197853            299.04206165572833                             	0.05859528378548497                0.024340088611569204                       
1069.4420394766496           472.6466080518463                              	0.088460352930584                  0.03613298947254673                     
1671.582707097392            754.5744583501951                             	0.13264771717146925                0.05330759009262987                       
2638.4152977365293           1217.6699793620016                             	0.19763178422753508                0.07818208570144934                       
4208.234704650762            1987.724673849413                             	0.2926522443111407                 0.11402099109647866                      
6787.845837025887            3285.207068806235                             	0.4308357751366649                 0.16540631928634394                      
11081.975915584215           5502.805705516988                              	0.6307586891808089                 0.23875782212611196                      
18331.11464078846            9352.508394580818                             	0.9186346830441839                 0.3430802599354601                      
30757.7543831196             16151.576514128332                            	1.3314221217344053                 0.49109150628018977                      
52425.18373362508            28398.10726253618                             	1.9213813610912545                 0.7010818269759505                      
90952.31947001838            51001.74394184054                             	2.76319200354934                   1.0004112023843146                    
161183.38574164535           94285.04834791286                              	3.9663504041897766                 1.4333015739126787                      
294404.0420740371            183730.02847568074                             	5.700732751780247                  2.0820719815510036                     
571514.7455391894            411506.64532360405                             	8.263919165830904                  3.1430997613534135                     
1357785.7335867172           1520426.766419325                              	12.346999008174697                 5.379828456565977                      
	
Erange 852991.0 100000000000000.0	
	
0.1835103101234003           0.37142071027541074                           	1.117489994479298e-09              3.3457340053937633e-09                         
0.5774305061474206           0.4260563273244676                             	1.0437767934573854e-08             1.873386519501546e-08                          
1.057140472868453            0.5456348676942346                             	5.084528505414382e-08              7.20396391424945e-08                         
1.697614005082806            0.752484593582803                             	1.872213850467172e-07              2.259124367219339e-07                         
2.6038279115366483           1.0852868522175914                             	5.813350591395648e-07              6.20700398368113e-07                         
3.930849397069668            1.6073303748410037                             	1.6041946888512065e-06             1.5516519034576341e-06                          
5.914914021102437            2.4206700397850627                             	4.054564459005386e-06              3.6098773524770243e-06                         
8.92301131893533             3.6897704463837764                            	9.568204612679587e-06              7.932321947059267e-06                         
13.533362340789761           5.681035810947625                              	2.1360561665920905e-05             1.6633942623129364e-05                          
20.667776233995074           8.82947962399161                              	4.553900601252074e-05              3.353876533808818e-05                         
31.812016357593226           13.852405454162984                             	9.336828090817695e-05              6.539287755778778e-05                         
49.387219863328404           21.945623429966453                             	0.00018510270750313838             0.00012384295496778607                          
77.3839092638016             35.126642589694754                            	0.0003563527131882449              0.00022861478182158466                         
122.4588606715459            56.843590502572916                             	0.0006684922084643366              0.0004125495803926801                         
195.86011110608575           93.0724205769061                              	0.0012254246986170441              0.0007294839100515848                         
316.8577691536953            154.32725344417676                             	0.002200236453707954               0.0012664381661580966                        
518.9611571628808            259.4111633804356                             	0.0038770557829877106              0.002162272032202245                         
861.3906597021048            442.5533297274132                             	0.006716063190006149               0.003635959152010226                        
1450.6667756885272           767.2854489636625                              	0.011453417554768287               0.006029053426126615                        
2482.126411324662            1354.0674261637732                             	0.019253386304452922               0.009868936147464018                        
4321.685991308644            2436.7445344093326                             	0.0319378960087355                 0.015962272528537477                      
7671.18540800507             4481.335149019925                            	0.052330033425615166               0.025532104472748035                        
13912.797854700362           8444.272788875625                              	0.0847641054822857                 0.040417626126145245                      
25850.79390530169            16354.953153653125                             	0.13583764990140365                0.06336363493503006                       
49371.03198418239            32686.61977168015                             	0.21551319196591645                0.09843823938908386                       
97320.21724486594            67744.54837929386                             	0.3387243798072503                 0.1516353587304579                      
199052.03066138524           146536.159793689                              	0.527711765290698                  0.23175010955983177                     
425399.7542270562            333651.2446730961                             	0.8154303015314811                 0.35168177852781385                      
959057.1525395216            809207.8445405798                             	1.2505960123470905                 0.5304884039781542                      
2312357.9736451125           2126855.0754410354                             	1.9054661547111273                 0.7970145382697631                      
6088604.151380904            6223266.011027118                             	2.8889237961629872                 1.197557199061726                      
18133512.159556706           21236461.045184538                             	4.37232400643935                   1.8163260289376923                    
65418675.293680795           92901077.9747871                              	6.65560984092506                   2.848850144582029                    
342296590.6151682            681507114.6255051                             	10.426038695834771                 5.042342061181277                      
